prompt_id,split,category,source_row,field,n_tokens,distinct_tokens,repeated_4gram_fraction,top20_token_share,text_sha256
human-02086,human_context,information_extraction,3988,context,369,176,0.038251,0.517615,cf5ab15bbffb9da3c4c389b684ae8d858838adaec127b08e01cdd18f4e95fbb4
human-02087,human_context,summarization,4182,context,199,115,0.005102,0.477387,cd911848b149f0fa8bcccaf1942058151b96406cfbabe4c9634455dcab720575
human-02088,human_context,closed_qa,2539,context,306,164,0.029703,0.437908,0086800a744c066a8b888e7740f8272c0d5e737d79a2e679671caef7f8f1368f
human-02089,human_context,summarization,11587,context,233,119,0.021739,0.48927,33efc93932728f4d8463d1259e740aa414c8f6fad0e471a5346b6b1138513ad8
human-02090,human_response,summarization,7757,response,176,102,0.028902,0.465909,1e386411b8e56721f3b4bcd11af1d15750dc9fee881fe3116239bc6d98883a0f
human-02091,human_context,closed_qa,9115,context,251,142,0.012097,0.422311,8b80bfaa977e0ec39d27c5beb64cf82df4ba830271bf291da08ebad5c0f50e7d
human-02092,human_context,closed_qa,9686,context,210,85,0.280193,0.580952,26c337a82f857ccddb5517ab10ce2d561fb20a12baeb2db414291a77a39f619e
human-02093,human_context,summarization,1688,context,189,122,0.0,0.433862,3c5eb1e58a11827e28af0d7a8b7e2415a9fa007901adc17dffc6995a34ba54d6
human-02094,human_context,information_extraction,7129,context,290,158,0.0,0.427586,e9abb8ccbe1c4b033495d1e535bc4106997396ae0eb4a4442fc132e4731e9bfb
human-02095,human_context,closed_qa,1199,context,203,111,0.005,0.492611,b0e6ca37d84adad2ffb78acf91982490cb90d5f1836700429530ec34836497a4
human-02096,human_response,general_qa,3488,response,299,163,0.006757,0.394649,9bce6c5a947e497c12601588eb8a9b1668510f040ee312b4b8fbbf7ffd11da64
human-02097,human_response,creative_writing,5908,response,259,155,0.0,0.401544,89bfa29eb644b3b8594b30c35a4dbfd71a1604a3492b0b42d83c4cfc296e55e0
human-02098,human_response,summarization,12570,response,328,153,0.04,0.445122,1aaf6f113d6c4b59b981623538a82963a89e0aa38f2af455aeaf3b774238baf5
human-02099,human_response,closed_qa,12470,response,289,169,0.052448,0.467128,3055c58943f33e6a4d546f567d8ba9dfd70b24f50a0770a5fefd2b3278fe3409
human-02100,human_context,closed_qa,7878,context,187,117,0.0,0.481283,22f5dc32c7232e325587a03964c0a088ca55f58dd90c12a96e39e601d4d89029
human-02101,human_response,open_qa,10969,response,223,125,0.013636,0.488789,752e239c12fb503d258b55a67bdd2a8f4e5905140150bc117ed1729e620c944c
human-02102,human_context,closed_qa,10896,context,390,208,0.033592,0.410256,554aef5c6100f3b3d386fd42195775d651d0f64ca8e681c102676f7d2ec2adc5
human-02103,human_context,information_extraction,12686,context,2704,190,0.556831,0.806953,8d3eb6a7a84079df360ea975db3854bfa1767273af4a881e8ada4a155736862a
human-02104,human_context,summarization,10021,context,140,77,0.021898,0.521429,ea8358391c14615eee75ac1f84455d947b17db755ba8eb86c19bc400f0b4c7f3
human-02105,human_response,classification,2762,response,133,90,0.0,0.473684,b8eb004cc79d900e4418a89e2929f6a5363256cb84a59c7475a085073a391017
human-02106,human_context,summarization,1329,context,757,332,0.025199,0.380449,a28d9a95b969ce7d1a9b294194b256973ef5358edc6dbeffd93f4153f0722c82
human-02107,human_context,information_extraction,5705,context,430,217,0.06089,0.416279,fac0de6bcb456411997d19b7a58d731163510802219885445f57137ad465842a
human-02108,human_context,information_extraction,8127,context,128,80,0.032,0.5,e01e86911f86b39dfb11bc5bb7b626b4ec6b4309292351a9a60ac691e0d1a710
human-02109,human_response,brainstorming,2017,response,383,152,0.057895,0.467363,31768578452e38941871b8bc36ed95d7daa3fdf1f1cbfda7edfd9771c808d2a4
human-02110,human_context,summarization,7823,context,618,202,0.082927,0.511327,d243c5a022835f8768421c1602fc4bd3aee6c376028d3e79ecee01532da02ccf
human-02111,human_response,general_qa,12689,response,398,172,0.035443,0.507538,471d36af7a92dcf8d194e313531b36ba1c15c7e30d916240d13720771a984e17
human-02112,human_response,creative_writing,13702,response,676,334,0.002972,0.383136,68e5ebd071b5f4c615d101e8ed35eb2294a21aac8aa9093bd248aeac6c8af652
human-02113,human_response,general_qa,11128,response,147,98,0.0,0.44898,a7614f895d1c9d5875ef708b494cfee5fef7d93b666639f124467638b3dd1eca
human-02114,human_context,information_extraction,6633,context,247,133,0.0,0.473684,92b1626715e142515089608c064c516347c5aafe0c822969dd50f4f3e79df60c
human-02115,human_response,summarization,1052,response,145,101,0.007042,0.427586,5196b1b22f9d6cab57ddc23113afe0c4c10664aebad34bf2a08f4bc3db48a200
human-02116,human_response,brainstorming,562,response,163,95,0.01875,0.509202,8529d6c639a2f344802721a56c2ec219f3f8d7a7558762dbda8ccfe2daf77455
human-02117,human_response,general_qa,2274,response,143,71,0.007143,0.601399,0cebb9755c84d57d4bc49058dc88220c22edeb659fcb71a1a28d1b56deb98099
human-02118,human_context,information_extraction,7960,context,245,148,0.016529,0.416327,0fffeb0f8d011472a2d2e40843164358da18442c2627457ce7cd2571eed7568e
human-02119,human_response,creative_writing,3896,response,378,211,0.002667,0.388889,3342a70eb3b5cda6cf10bddf10f05aabae8d5fc9941a382ea49c1a69af795522
human-02120,human_context,closed_qa,818,context,277,142,0.051095,0.458484,7057097be86ccdba217c9122c834ed67497a6a179c3c3c87cfcc2c448b86e096
human-02121,human_context,information_extraction,1130,context,224,127,0.040724,0.450893,a91c74ccdeeaf5944ee6c07dbebb6f1e83b6727025feb43a63fbf014eb154b09
human-02122,human_response,classification,1100,response,294,198,0.0,0.363946,8282a1b4976fe6632e1f6183875298696b5baa014683dceb1c3d83733d57f6f3
human-02123,human_context,closed_qa,8525,context,325,150,0.090062,0.510769,53d5b26858ef562a9dc2b6d4b5bcfebb900348c255bf35e41cf6f2e0c652555d
human-02124,human_response,creative_writing,42,response,435,184,0.168981,0.464368,c25e4f711d38468f143665d77dd1bb2339cc8363d313e20b386444bd818ea329
human-02125,human_response,creative_writing,10660,response,244,149,0.008299,0.471311,0783705579ff3da301d6d59ec100490f5c120bc87283fa834db35947c1f5ca5a
human-02126,human_response,summarization,13548,response,625,224,0.099678,0.4848,88ebd6ea421ab856d01d18cc82a564716125f381e418743c087950d882260796
human-02127,human_response,creative_writing,8735,response,180,104,0.0,0.494444,18054119854e46fd8a25023e24cdabafeba10410290b545eca8d3399d04b9855
human-02128,human_response,open_qa,2568,response,205,137,0.0,0.385366,321f467d1e5ffa025658a3b064f0dd189e82522240ee96478f6b20efbd05fc42
human-02129,human_response,creative_writing,2110,response,153,83,0.026667,0.562092,826548f64b8145cb6301c1458541f8632c157d92cd21b507f794a2a7f7272bb8
human-02130,human_response,creative_writing,9171,response,317,181,0.0,0.400631,08bc39be9f923eae83dc4f5bdb375d5b2ea199b3c619164a04baafe3b40d356e
human-02131,human_context,information_extraction,8961,context,330,170,0.018349,0.424242,f2150d99f755034e460037f31aa46f6ff4283e84c75ddf5aac403e6e74a64ebe
human-02132,human_response,general_qa,8205,response,161,95,0.0,0.496894,e515cb1d90299bb0cf846835506a5a74c6000825011413ca6180ff73fb96ebc6
human-02133,human_context,summarization,9549,context,520,259,0.021277,0.394231,84afd138915214a366adad07249b8205f2d8ebba16cf81f290c191d0b0947b42
human-02134,human_context,closed_qa,11834,context,781,288,0.053985,0.462228,b2b3be31eae470e92d9bf43f47fccca05059315d2c05910c496db5845ec69083
human-02135,human_context,information_extraction,915,context,1221,454,0.021346,0.349713,363272a7aa1746a48d3ff5c1806187b3ae8444bcef88bf17094cfd58806457d4
human-02136,human_context,closed_qa,6353,context,538,249,0.069159,0.403346,c25cf3f992db6f0cc8ffcdf7674db6c5554360df5b6228cdfdb03d4e3539cb63
human-02137,human_context,summarization,7505,context,309,147,0.081699,0.469256,5409a1e19a2c76f7c676bc5535dbab90e421287d6ba87588650b468717617a67
human-02138,human_response,brainstorming,169,response,165,91,0.030864,0.551515,e6f9d3ec46ea659ba4d789d53f4ef0ce70ddfe5720baa2a50b32552e587ff85c
human-02139,human_response,open_qa,6976,response,139,77,0.036765,0.52518,5c39a8147c8db333d251f79d6d9397639e1197bd3bcd306f8f6566921a76786d
human-02140,human_context,closed_qa,13589,context,237,130,0.004274,0.459916,61314de114d6fdd36ccfeacef1fee5231d8042d833543a96515980aea1037c2e
human-02141,human_response,summarization,12054,response,132,82,0.031008,0.530303,2ad1db2db89b56341b0b8ca18e4b68f4591b3582c9c1d75f949b28d255178263
human-02142,human_context,closed_qa,2971,context,487,244,0.030992,0.392197,68a02f3082d4332f0fcaf53de537c4a794d061633b52bd26e0aafcf19e31000f
human-02143,human_response,open_qa,13643,response,270,150,0.011236,0.437037,ea28530bc537f7fc21362ecfcd76e15411dc4b084726ebddda9f0ed7219a3122
human-02144,human_context,summarization,12159,context,229,117,0.044248,0.502183,699e24e687ff51a582cbb8c9ad7419947e1f859a76f9891c680c71c44fc60ce2
human-02145,human_context,summarization,14958,context,284,167,0.042705,0.415493,f5e2f338985f664ac63b0a5da6da69a5c477d8d00107d44c24b292c3c3021bc7
human-02146,human_context,summarization,11214,context,137,79,0.029851,0.554745,f0e36df139890ca13078df5cbaff1fa74358a2eb603d332624629ba98bf537ff
human-02147,human_response,closed_qa,11649,response,272,146,0.003717,0.477941,919cc4adbc16a9eda85359a5d6561696f416f0a72f323e3d24670c7de46faec0
human-02148,human_context,information_extraction,2183,context,349,175,0.028902,0.481375,5e51df8576020c7800fe595003c338bef61f2cfd5e230ce9fc9c50e05e4b58d7
human-02149,human_context,closed_qa,1866,context,162,97,0.031447,0.493827,a82571b79c6ea3d44bf89963db130fc2a8d1aa46b05c1ad1d3aefa7623d22c19
human-02150,human_response,general_qa,10372,response,383,181,0.018421,0.422977,6a5f125dc6a429608fc8d745b3c38e38bdca19c55ecc7fb59626ef6c17a45bca
human-02151,human_context,summarization,522,context,335,142,0.063253,0.483582,fdb686ec46ca80031ca98d6fb8aa3f59358e0afdd911adeea1f646e85a81641e
human-02152,human_response,general_qa,12234,response,135,90,0.007576,0.459259,4fc7ba23a6c5afa958daaa96fe7d7493b0346f254c34da9e4c5813d68f93128d
human-02153,human_response,brainstorming,1415,response,190,102,0.058824,0.463158,0ba9e1f9a9c53edc889b2f255b4f3bfb5f38df2a22fa76c0a12735849f77e86e
human-02154,human_context,summarization,11046,context,198,125,0.041026,0.449495,d8b1afe21cfd7b6a3de0a643b2a31d9ac9c8b904eadf39b3c69594a85708e484
human-02155,human_context,closed_qa,2562,context,142,91,0.05036,0.471831,f0f245a486e40574f0907fc0b0a750a4735c938f9232451da6a8ae5dac0fda47
human-02156,human_context,information_extraction,3233,context,171,112,0.005952,0.438596,8545b107fb86e5c7ee2fb1a471c38c47f99451084ff31a969552305d9b0cae8a
human-02157,human_context,closed_qa,7724,context,271,140,0.014925,0.468635,6ce580c28ef293e0d02738486d350bc90724e381098d160732ac2a06128cd48c
human-02158,human_response,brainstorming,9236,response,252,128,0.024096,0.444444,757d6b22af1ac52b01590859e99033a06a11c9316938037f88b92c4f8a33e51c
human-02159,human_response,closed_qa,1501,response,130,82,0.055118,0.430769,e1036742ba7da03630e051d2e27b6c495c6643be3d79e94b9eb0a2822bd37c1a
human-02160,human_context,summarization,13773,context,284,153,0.035587,0.447183,e66859c0a1bd853814587680f5f21e8059315e76599c8e9c68ad19ab51e52caf
human-02161,human_response,general_qa,10271,response,136,91,0.0,0.441176,ce47fdd10edd4ebe169f0e02df0a76178588c04e8bba8d7d3ff8b815377709e7
human-02162,human_response,summarization,13480,response,163,109,0.04375,0.392638,94e162372f313045a39027362ca6d5802266b0f31485320556fc064256eda34e
human-02163,human_context,summarization,1993,context,216,130,0.032864,0.393519,83e6e73b297810a795c0f80e1187fc17e84459fadcdc46e33e7a9d4ec068bd77
human-02164,human_context,information_extraction,1698,context,488,278,0.004124,0.342213,ddce78df57626b6c1b147061b15fe2cf505153dae282f4ea36a1aa0583f605b3
human-02165,human_response,closed_qa,4091,response,242,127,0.037657,0.454545,869ced271fc2114f067da9ec787b0c2b1092e1760ec1054205a1335dec866187
human-02166,human_context,information_extraction,6846,context,199,112,0.005102,0.477387,02f127a8f2a83866fd391ba37ffb1eec77778853bfb297da76dec0ae927a62f2
human-02167,human_context,summarization,12162,context,747,298,0.034946,0.400268,ae7d4cd5478566c691dd21b2d6e18c6a3662d015aebe146e19810fff5510a0aa
human-02168,human_context,summarization,7893,context,621,228,0.126214,0.42351,1e407aaf64336f2ffbb7dcf9577e874ca973122b9c73bdc42c65d60555d3fe0b
human-02169,human_context,information_extraction,7620,context,239,154,0.0,0.380753,632f461bacae5a0d61a839be8053d1e7c23601956941f45b389bff2a1ca63788
human-02170,human_context,information_extraction,8800,context,271,146,0.014925,0.424354,a072393314a76ee404f9ca3452ffbfe931ba17427e551857de36803eedb03867
human-02171,human_context,information_extraction,1495,context,171,107,0.011905,0.461988,6092e135c01daf64b885c9409c403639e025b3103f1a255a1fc1f063da48e575
human-02172,human_context,information_extraction,372,context,289,124,0.017483,0.508651,6434a705618fe3ddda7603ee9161b0ea914a602d334c3a38eb4fa0538d38f7f5
human-02173,human_response,classification,9771,response,319,181,0.022152,0.454545,18107eec7aa1d4f6fd1732db395e6266c8eb597b6392db06164de81e6f6d24f5
human-02174,human_context,summarization,8569,context,154,103,0.006623,0.441558,561f28e02fc71cc8c87affae4f6f58728d555a9b00e8dc56073408b3bb762d07
human-02175,human_response,open_qa,8557,response,302,143,0.053512,0.466887,bbbecd146e873f7d4ae5d9dc9d2432122e3fe2e65eaec022e4860e6ed1371756
human-02176,human_response,brainstorming,10697,response,858,365,0.026901,0.358974,760e20c8d508343080c05e140d63f820f2e59fdcee67fd8f31d2d143e8eb444b
human-02177,human_response,brainstorming,5911,response,187,122,0.0,0.42246,e3c13d439c7bd88ea93a612c718d59314ff684380c72f679f415c91c245bc520
human-02178,human_context,closed_qa,465,context,711,336,0.038136,0.421941,6ed993d80a8495497d37124e6781b5d471bc462adb9587e745bc055fac59c83b
human-02179,human_response,brainstorming,475,response,163,88,0.00625,0.496933,f2c71ed98916176bad0f5016f56ea1af7a6005f9f6016b16ab9c695322918a73
human-02180,human_response,creative_writing,3725,response,828,302,0.04,0.415459,c844cc4d827ac7da62edac446c14cf5477dd927bdbb10911f8e9fa3dffab81a9
human-02181,human_response,general_qa,10279,response,173,93,0.017647,0.508671,260420d98ce76e165c2eee3720d7613c86a74cdcec30f40c0a2c14a614030e2a
human-02182,human_response,general_qa,367,response,171,63,0.089286,0.672515,ffcf4df6f0ac03001e6ffd3f547cf012b47e2c6cea89e3522f2a6715a59f8676
human-02183,human_context,information_extraction,10934,context,130,89,0.007874,0.469231,a623b9d524037448067fed96ff509a97e031969d9d281162f9fb5b1245ac0b7d
human-02184,human_context,information_extraction,2170,context,136,81,0.045113,0.485294,f6b5f64cab3f8045275fcacdb69222d72bf1cc5996048af0fef426270685ddef
human-02185,human_response,brainstorming,5799,response,166,104,0.01227,0.46988,64ba453dc92ea39ed35ed993c25cdd3b25fbccb46ebe0ac7b275e3445c647357
human-02186,human_context,closed_qa,11424,context,143,83,0.021429,0.51049,08005a66ed854bd75ec13decb86ee7669c6e839dd961708e61a07d244a2990c2
human-02187,human_response,brainstorming,9077,response,178,100,0.04,0.5,7e136cde0310044b98e89af872db1bda710d9b7d31da12696c3209ecf3d45aae
human-02188,human_response,open_qa,3887,response,266,153,0.003802,0.432331,d18e776156fe60bb424edad6c26878130831b0ea112d7134d814400a49c10d46
human-02189,human_context,information_extraction,11771,context,222,124,0.009132,0.441441,148da0dfe921bf6c04302222bf7c8befe9038f395d16a19c7cf9ba3245d05c7e
human-02190,human_response,open_qa,8185,response,202,113,0.0,0.475248,6f437095469e2e6fd6bae278dcbfe47db89b6cac7a0b9e3a22e533312197260a
human-02191,human_response,general_qa,9886,response,138,92,0.007407,0.478261,b0f444df508a68a08ba629445c28abcbfbe50ca43fde7f24243abbb40984277d
human-02192,human_context,summarization,12223,context,545,228,0.055351,0.447706,f971a417cdbb06aa08354e8efafe7d13498582b9abbf47ca48114c2d3365e1dc
human-02193,human_context,summarization,3460,context,215,118,0.033019,0.502326,865c26a3d3870e2c5ebd5241dcf41a5714c041f06ee2653105db40e1e0b5ad48
human-02194,human_response,creative_writing,3596,response,247,134,0.004098,0.473684,a214c88dca4012eaf5bbb0ccb995520167afa881f32dd2acb680332ef6d4398f
human-02195,human_context,information_extraction,10336,context,764,286,0.059133,0.450262,6d8e3182429a097954ae803e26fe17fb522c77d851cf25c03896cf3f35335a33
human-02196,human_response,creative_writing,11435,response,620,274,0.024311,0.362903,95861bed8a4eae4ff128377682fcac1bfb6359cb6f004bb18c374e51529740c6
human-02197,human_context,summarization,13079,context,157,97,0.012987,0.477707,73238092ae0a414d4b0348cc3303c6dbf02c2b5b4a94f9b3315170d56c02be53
human-02198,human_response,creative_writing,2567,response,170,116,0.0,0.405882,c5efff29db73810e241706f84c1d290e5fb181b63865dcd6b0ec2b9dcbc686a6
human-02199,human_response,open_qa,10565,response,286,180,0.007067,0.367133,1cc65e56e591325ab3d782dcb18f66d677c50e334e890eb2bb740dd2318ee9ae
human-02200,human_context,summarization,6165,context,203,128,0.03,0.389163,9700a562615f37c4c5f44fd9841b68229e92c80d5e372425f1500e384213b9e2
human-02201,human_context,closed_qa,14284,context,190,122,0.005348,0.384211,93d2266a833f73891e1784771480c3eaf58b996f4a90611d00cd9b2478008ad9
human-02202,human_context,information_extraction,4220,context,403,188,0.03,0.387097,95728e4931c4dafe89404af197fe45233466d9f11013ae5cabd6bcdef4b9e7f8
human-02203,human_response,open_qa,11925,response,173,105,0.005882,0.508671,d1637626ab17e46d66119f117216d0f34636c9773acbdaec8004ff943a23b05f
human-02204,human_response,creative_writing,6208,response,263,155,0.0,0.391635,bb5de1897e535682a7ece69de1114ca022152120d367383827a37ac7e4d91ae7
human-02205,human_response,general_qa,7073,response,131,78,0.039062,0.541985,b40cf453bcaab18a03cc9c666d8252a25938fd98cdb294c2dd75f90fdeeec092
human-02206,human_response,open_qa,14133,response,269,138,0.026316,0.453532,02d2015981804dca413bf36601e133e28ed676f8cab1722106a5b795255b6eb0
human-02207,human_response,general_qa,3599,response,384,155,0.023622,0.505208,d58f169b782102d8bbbf9c333b483b9d3bb7594e9ccad874eabd58974dd1b844
human-02208,human_response,brainstorming,11141,response,193,109,0.036842,0.481865,825db8a33f5397a4be12caf93027b54070f37adea1eedc41654980044d94eb33
human-02209,human_context,closed_qa,9992,context,178,85,0.045714,0.550562,0464743bd78153c19c0c863da88889bb6c63b8348d48b92342868c52d3ef819c
human-02210,human_context,summarization,8697,context,437,210,0.048387,0.469108,b67f8dc7d2e8e986cc6ae4984a4a1df83a5513ff24ba4729e1f0e028b266eca5
human-02211,human_response,general_qa,9870,response,170,116,0.0,0.411765,158d6ce43bfadc31019079422d94fa4b0ff84dedd6506bad87c120621fef80d4
